# %ECSV 1.0
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float64}
# - {name: time, unit: d, datatype: float64}
# - {name: flux, datatype: float64}
# - {name: uncertainty, datatype: float64}
# - {name: planet_model, datatype: float64}
# - {name: systematics_model, datatype: float64}
# - {name: model, datatype: float64}
# - {name: residuals, datatype: float64}
# meta: {name: WASP-39b, time_label: Time from Mid-Transit, tscale: linear, wscale: log}
# schema: astropy-2.0
wavelength time flux uncertainty planet_model systematics_model model residuals
4.731597863623842 -0.09845445146977072 0.9990082328608956 0.0004565486992205431 1.0 1.0048831362870376 0.9999967678525599 -0.0009885349916642916
4.731597863623842 -0.09776891609846716 1.0001464919468044 0.00045654916999188997 1.0 1.0048821001003165 0.9999967361001467 0.00014975584665766206
4.731597863623842 -0.09708338119282489 0.9996122670770473 0.0004565496522250967 1.0 1.004881038687795 0.9999967047976033 -0.0003844377205559635
4.731597863623842 -0.09639784582152133 1.0001676392001664 0.00045655008771858273 1.0 1.004880080152996 0.9999966708053446 0.00017096839482177995
4.731597863623842 -0.09571231091587906 0.9997665419838216 0.0004565505569654039 1.0 1.0048790473280962 0.9999966368882734 -0.00023009490445180525
4.731597863623842 -0.0950267755445755 1.0001277423948385 0.0004565510178708003 1.0 1.0048780328649638 0.9999966013049143 0.0001311410899241805
4.731597863623842 -0.09434124017327195 1.0013280741560777 0.00045655142879934073 1.0 1.0048771284037414 0.9999965722397168 0.0013315019163608888
4.731597863623842 -0.09365570526762967 1.0000338364222638 0.0004565518735897365 1.0 1.004876149413792 0.9999965396687835 3.729675348029815e-05
4.731597863623842 -0.0929701703619874 0.9997932922866731 0.00045655226125312356 1.0 1.0048752961627523 0.9999965058450748 -0.00020321355840169364
4.731597863623842 -0.09228463499068384 1.0001994672274919 0.00045655271302009006 1.0 1.0048743018209132 0.9999964763875983 0.0002029908398936131
4.731597863623842 -0.09159909961938029 1.0005611310490623 0.0004565531270128759 1.0 1.0048733906220033 0.9999964348344572 0.0005646962146050871
4.731597863623842 -0.09091356471373802 0.9994406029137427 0.0004565535673728639 1.0 1.004872421390645 0.9999963959174717 -0.0005557930037289882
4.731597863623842 -0.09022802980809574 0.9998208175147786 0.00045655400481937186 1.0 1.004871458573701 0.9999963653056576 -0.00017554779087902705
4.731597863623842 -0.08954249443679219 1.0000453754458671 0.0004565544208062979 1.0 1.00487054299087 0.9999963341510406 4.9041294826523973e-05
4.731597863623842 -0.08885695906548863 1.0003333531589567 0.0004565548844021638 1.0 1.0048695226232311 0.9999963009500086 0.0003370522089480854
4.731597863623842 -0.08817142415984636 0.9995090886335276 0.0004565552984528961 1.0 1.0048686113054495 0.9999962598481866 -0.00048717121465902125
4.731597863623842 -0.0874858887885428 0.9998722391545745 0.00045655568802357006 1.0 1.0048677538693198 0.9999962322247007 -0.00012399307012622707
4.731597863623842 -0.08680035388290053 0.9998667083052277 0.00045655602294388144 1.0 1.004867016718556 0.9999962086359857 -0.00012950033075798117
4.731597863623842 -0.08611481851159697 1.000453016318273 0.0004565564474812457 1.0 1.004866082324579 0.9999961742984983 0.00045684201977469474
4.731597863623842 -0.08542928314029341 0.9995683518179392 0.00045655684925691896 1.0 1.00486519803 0.9999961440244441 -0.0004277922065049067
4.731597863623842 -0.08474374823465114 1.0006055829864549 0.0004565572254158552 1.0 1.004864370118398 0.9999961148759977 0.0006094681104571453
4.731597863623842 -0.08405821332900887 1.0011936241427664 0.00045655757606058727 1.0 1.0048635983638234 0.9999960888549823 0.0011975352877841017
4.731597863623842 -0.08337267795770531 1.0001307618723743 0.00045655794317654117 1.0 1.0048627903580403 0.9999960600678738 0.00013470180450048108
4.731597863623842 -0.08268714258640175 1.000283013308924 0.0004565583459432058 1.0 1.0048619038881332 0.9999960365028582 0.00028697680606581955
4.731597863623842 -0.08200160768075948 1.0004216823510685 0.0004565587006838607 1.0 1.0048611231224414 0.999996007807965 0.0004256745431034936
4.731597863623842 -0.08131607277511721 1.0008230078817495 0.0004565590712840162 1.0 1.004860307452111 0.9999959723644347 0.0008270355173147781
4.731597863623842 -0.08063053740381365 1.0006735408228793 0.00045655943346390295 1.0 1.0048595103156033 0.9999959408645385 0.0006775999583408243
4.731597863623842 -0.07994500203251009 0.9995989224359254 0.00045655983822404876 1.0 1.0048586194639604 0.999995911717225 -0.000396989281299609
4.731597863623842 -0.07925946712686782 1.0006056439590998 0.0004565601832826753 1.0 1.0048578600128568 0.9999958854651974 0.0006097584939024348
4.731597863623842 -0.07857393175556426 0.9999106838031643 0.0004565605790529354 1.0 1.0048569889502315 0.9999958491794074 -8.516537624314591e-05
4.731597863623842 -0.07788839684992199 1.0004772812651601 0.00045656091119667275 1.0 1.004856257926292 0.9999958225555341 0.0004814587096260148
4.731597863623842 -0.07720286147861843 1.0002664170881874 0.0004565612729315842 1.0 1.004855461775565 0.9999957975333427 0.0002706195548447532
4.731597863623842 -0.07651732610731488 0.9998465016871876 0.00045656163103449714 1.0 1.0048546736198298 0.9999957683547236 -0.0001492666675360077
4.731597863623842 -0.0758317912016726 1.0002711614856776 0.00045656202746264347 1.0 1.0048538011147776 0.9999957426812461 0.00027541880443149314
4.731597863623842 -0.07514625629603033 1.0001854165212123 0.0004565624050610027 1.0 1.0048529700539142 0.9999957158578711 0.00018970066334123015
4.731597863623842 -0.07446072092472678 0.9998989716552741 0.00045656278624774045 1.0 1.0048521310967387 0.999995680276338 -9.670862106392342e-05
4.731597863623842 -0.07377518555342322 1.0000807755110772 0.00045656312168337106 1.0 1.0048513928347278 0.999995649944953 8.512556612416677e-05
4.731597863623842 -0.07308965064778095 0.9997508952386056 0.0004565634645972772 1.0 1.0048506381148632 0.9999956190050835 -0.0002447237664778834
4.731597863623842 -0.07240411574213867 1.0001553793400086 0.000456563792127847 1.0 1.0048499172532712 0.999995588938714 0.00015979040129465716
4.731597863623842 -0.07171858037083512 1.0002993623098124 0.0004565641822705898 1.0 1.0048490585899812 0.9999955642154534 0.00030379809435898686
4.731597863623842 -0.07103304499953156 1.0001787653563066 0.0004565645707699003 1.0 1.0048482035451718 0.9999955345757015 0.00018323078060511477
4.731597863623842 -0.070347509628228 1.0007597246807771 0.00045656494860860726 1.0 1.0048473719645892 0.9999955108176808 0.0007642138630963302
4.731597863623842 -0.06966197472258573 0.999758022274827 0.00045656527642587305 1.0 1.004846650476699 0.9999954782969472 -0.00023745602212021932
4.731597863623842 -0.06897643981694346 1.000609419482809 0.00045656560210582486 1.0 1.0048459336938158 0.999995450146872 0.0006139693359370479
4.731597863623842 -0.0682909044456399 0.999932597156277 0.00045656599891186184 1.0 1.0048450603722507 0.9999954220520684 -6.282489579134687e-05
4.731597863623842 -0.06760536907433634 1.000452574627014 0.0004565664323913183 1.0 1.0048441063387088 0.9999954044105446 0.0004571702164695157
4.731597863623842 -0.06691983416869407 1.0000015621974947 0.00045656689175146937 1.0 1.0048430953470036 0.999995379999739 6.18219775572193e-06
4.731597863623842 -0.0662342992630518 0.9996565133733565 0.00045656733780641225 1.0 1.0048421136402708 0.9999953539181675 -0.00033884054481103654
4.731597863623842 -0.06554876389174824 1.0006194840949731 0.00045656766306125993 1.0 1.0048413977994544 0.9999953243184189 0.0006241597765542783
4.731597863623842 -0.06486322852044468 1.000554642831802 0.0004565680506863689 1.0 1.004840544691674 0.9999952970442211 0.0005593457875808783
4.731597863623842 -0.06417769361480241 0.9997390367849758 0.00045656844690253876 1.0 1.0048396726776865 0.9999952657850602 -0.00025622900008437366
4.731597863623842 -0.06349215870916014 1.000332441821372 0.00045656879405240605 1.0 1.004838908652717 0.9999952411875442 0.0003372006338276945
4.731597863623842 -0.06280662333785658 0.9995751360726757 0.0004565692548534707 1.0 1.0048378945002439 0.9999952172591863 -0.00042008118651060133
4.731597863623842 -0.062121087966553024 0.999712593097595 0.0004565696735968882 1.0 1.0048369729119775 0.9999951979450443 -0.00028260484744935255
4.731597863623842 -0.061435552595249465 0.9998882311824847 0.00045657012350038933 1.0 1.0048359827471618 0.9999951734468518 -0.00010694226436713805
4.731597863623842 -0.060750017689607194 1.00058970492069 0.00045657047517821253 1.0 1.00483520876253 0.9999951423850146 0.0005945625356753581
4.731597863623842 -0.06006448278396492 0.9998806117259036 0.00045657079560405665 1.0 1.0048345035593653 0.9999951181813764 -0.00011450645547284033
4.731597863623842 -0.059378947412661365 0.9999278130439059 0.0004565711301887564 1.0 1.0048337671960073 0.999995088873104 -6.727582919807684e-05
4.731597863623842 -0.058693412041357806 1.0007552957433434 0.00045657124806224264 0.9999675863149888 1.0048335077770014 0.9999626653116659 0.0007926304316775434
4.731597863623842 -0.058007877135715535 0.9993497435364215 0.0004565716585519535 0.9996732205177972 1.0048326043617142 0.9996683441130018 -0.00031860057658028573
4.731597863623842 -0.057322342230073264 0.9994161918250477 0.000456571921365956 0.9992224452681143 1.004832025955408 0.9992176208951197 0.0001985709299280325
4.731597863623842 -0.056636806858769706 0.9997948331688552 0.000456572150896785 0.9986634748130403 1.0048315207999194 0.998658680793529 0.0011361523753261604
4.731597863623842 -0.05595127148746615 0.9982213636885452 0.00045657256232753917 0.9980196981651921 1.0048306153171451 0.9980149870497285 0.00020637663881672985
4.731597863623842 -0.05526573658182388 0.9973506712034039 0.0004565732011912898 0.9973061400560116 1.0048292092997662 0.9973014962849895 4.917491841438526e-05
4.731597863623842 -0.054580201676181606 0.9970629745613346 0.00045657365912328324 0.9965340398050089 1.004828201481129 0.9965294210469947 0.0005335535143399239
4.731597863623842 -0.05389466630487805 0.9951886376350235 0.00045657404644962806 0.995712309498822 1.0048273490532753 0.9957077507540835 -0.0005191131190599441
4.731597863623842 -0.05320913093357449 0.9954062374486007 0.00045657458586811624 0.9948491528428302 1.0048261619034289 0.994844667510709 0.0005615699378916927
4.731597863623842 -0.05252359556227093 0.9942871759601769 0.0004565750251877234 0.9939511560150227 1.004825195052834 0.9939467091354901 0.00034046682468680256
4.731597863623842 -0.05183806065662866 0.9929799382230938 0.0004565752159302804 0.9930243846411884 1.004824775268929 0.9930199386682181 -4.000044512431078e-05
4.731597863623842 -0.05115252575098639 0.9930257195559211 0.0004565750266573244 0.9920752372486357 1.0048251918185527 0.992070782058365 0.000954937497556152
4.731597863623842 -0.05046699037968283 0.9906592308572784 0.00045657568944174564 0.9911092759410222 1.0048237331721581 0.9911048098471185 -0.0004455789898401008
4.731597863623842 -0.04978145500837927 0.9913322803550204 0.00045657621521148165 0.9901318085943048 1.0048225760687188 0.990127324623687 0.0012049557313333903
4.731597863623842 -0.049095920102737 0.9896077500732436 0.00045657678397866767 0.9891479705937426 1.0048213243403588 0.9891434916879623 0.00046425838528130203
4.731597863623842 -0.04841038519709473 0.9884895940637547 0.00045657692683696567 0.9881628440436797 1.0048210099419392 0.9881583488789594 0.0003312451847953257
4.731597863623842 -0.04772484982579117 0.9869196736773523 0.0004565771473234808 0.9871826940415246 1.004820524701966 0.9871781992935401 -0.0002585256161877769
4.731597863623842 -0.04703931445448761 0.986292712353304 0.0004565774362370298 0.986212824891245 1.0048198888705804 0.9862083278140897 8.438453921422173e-05
4.731597863623842 -0.04635377954884534 0.9846282772808815 0.00045657736150188133 0.9852584188342698 1.0048200533451468 0.9852539028247752 -0.0006256255438936709
4.731597863623842 -0.04566824464320307 0.9851353002034703 0.0004565778947389467 0.9843271431447543 1.004818879816374 0.9843226036177728 0.0008126965856974921
4.731597863623842 -0.04498270927189951 0.9825949942299818 0.0004565779037926323 0.9834242788853461 1.0048188598913752 0.9834197095758633 -0.000824715345881577
4.731597863623842 -0.044297173900595954 0.9825187929514517 0.00045657828151254024 0.9825594019106914 1.0048180286208075 0.9825548005866781 -3.600763522637607e-05
4.731597863623842 -0.043611638529292396 0.9813108775587075 0.0004565785337498231 0.9817403424056109 1.004817473508049 0.981735685439756 -0.00042480788104848344
4.731597863623842 -0.042926103623650125 0.9807420711770953 0.0004565789071055485 0.9809783529754895 1.0048166518442558 0.9809736013780116 -0.00023153020091626342
4.731597863623842 -0.042240568718007854 0.9803437585456475 0.00045657912374650364 0.9802864746254678 1.004816175071605 0.9802816682983108 6.20902473367213e-05
4.731597863623842 -0.041555033346704295 0.979463160413256 0.0004565793704719009 0.9796842346424147 1.0048156320911594 0.9796793544002904 -0.00021619398703442982
4.731597863623842 -0.04086949797540074 0.9786806871967931 0.00045657974829409203 0.9792034514191644 1.0048148006008333 0.9791985212307895 -0.0005178340339964116
4.731597863623842 -0.040183963069758466 0.9791277278343714 0.0004565809191430681 0.9789380319738046 1.0048122238694566 0.9789329899462593 0.00019473788811208426
4.731597863623842 -0.039498428164116195 0.9788681460256062 0.00045658086440103366 0.9788738298699476 1.004812344342016 0.9788687085844383 -5.625588320734565e-07
4.731597863623842 -0.03881289279281264 0.9782465377787721 0.0004565805395735162 0.9788146682841894 1.0048130592009972 0.9788094256530168 -0.000562887874244633
4.731597863623842 -0.03812735742150908 0.979259684254492 0.0004565809582386625 0.9787614041433805 1.0048121378305395 0.9787560950774996 0.0005035891769923362
4.731597863623842 -0.03744182251586681 0.9786081748707096 0.0004565814981832249 0.9787119335697162 1.00481094955889 0.9787065449584023 -9.837008769264521e-05
4.731597863623842 -0.036756287610224536 0.9781650429728853 0.0004565817508556333 0.9786652873605572 1.004810393496362 0.9786598586307541 -0.0004948156578687968
4.731597863623842 -0.03607075223892098 0.9793547655014619 0.0004565820156011135 0.9786219109494365 1.0048098108649812 0.9786164272851284 0.0007383382163335117
4.731597863623842 -0.03538521686761742 0.9798669164171011 0.0004565821510194636 0.978580074301102 1.0048095128470091 0.9785745255021626 0.0012923909149384905
4.731597863623842 -0.03469968149631386 0.9781631837162705 0.00045658270345579283 0.9785409119299573 1.0048082970907515 0.9785353000994564 -0.00037211638318590534
4.731597863623842 -0.03401414659067159 0.9793549633694406 0.00045658295948228955 0.9785035560594441 1.0048077336497758 0.9784979030729942 0.000857060296446388
4.731597863623842 -0.03332861168502932 0.9792210981005673 0.0004565835443942777 0.9784690267926779 1.0048064464284197 0.9784633020200838 0.0007577960804835415
4.731597863623842 -0.03264307631372576 0.9786446942801696 0.00045658420530028985 0.978435208558599 1.0048049919702633 0.9784294598930953 0.00021523438707438114
4.731597863623842 -0.0319575409424222 0.9783163923302289 0.0004565848161557263 0.9784035555496189 1.004803647662327 0.9783977582078007 -8.136587757179292e-05
4.731597863623842 -0.03127200603677993 0.9778202866504199 0.00045658477999593205 0.9783727276291255 1.00480372723899 0.9783669178407115 -0.0005466311902916354
4.731597863623842 -0.03058647113113766 0.9777233349744023 0.00045658506499828694 0.9783435367269123 1.0048031000361959 0.9783376881411573 -0.0006143531667549551
4.731597863623842 -0.029900935759834102 0.9781051917486776 0.0004565854936540414 0.9783159464959893 1.0048021566977918 0.9783100772615575 -0.0002048855128798932
4.731597863623842 -0.029215400388530544 0.9780786524713341 0.000456585998229875 0.9782895064316615 1.0048010462851034 0.9782836176720806 -0.0002049652007465319
4.731597863623842 -0.028529865482888273 0.978807115578415 0.0004565862803810191 0.9782638744439719 1.0048004253602596 0.9782579750826582 0.000549140495756828
4.731597863623842 -0.027844330111584714 0.9784916781028609 0.00045658651409791895 0.9782397613630881 1.0047999110243493 0.9782338249162029 0.00025785318665794144
4.731597863623842 -0.027158795205942443 0.9780353126991334 0.00045658675509431735 0.9782162617166305 1.0047993806691495 0.9782103089363678 -0.00017499623723449265
4.731597863623842 -0.026473259834638885 0.9774794791405281 0.00045658697497347775 0.9781938440118477 1.0047988967866557 0.9781878694297264 -0.0007083902891982241
4.731597863623842 -0.025787724463335326 0.9784230606250034 0.0004565871301462093 0.9781718357776243 1.0047985553022396 0.9781658348375771 0.0002572257874262629
4.731597863623842 -0.025102189557693055 0.9783757146310588 0.00045658727815307295 0.9781509402460122 1.0047982295877709 0.9781449154297179 0.00023079920134083665
4.731597863623842 -0.024416654652050784 0.9783548566201979 0.0004565874982301076 0.9781309876263901 1.0047977452709298 0.9781249583228137 0.00022989829738429002
4.731597863623842 -0.023731119280747226 0.9781646604402854 0.00045658806254551967 0.9781120529274344 1.004796503401288 0.9781060222068327 5.863823345264585e-05
4.731597863623842 -0.023045583909443668 0.9774446208046946 0.00045658838298895306 0.9780940111589592 1.0047957982137419 0.9780879634159819 -0.0006433426112872898
4.731597863623842 -0.022360049003801397 0.9785062876452556 0.00045658889907795 0.9780769512778311 1.0047946624786053 0.9780709002884992 0.0004353873567564115
4.731597863623842 -0.021674514098159126 0.9781483250997436 0.0004565890978664141 0.978060299557321 1.00479422501396 0.9780542380926519 9.408700709168105e-05
4.731597863623842 -0.020988978726855567 0.9777346466591058 0.0004565895632298305 0.9780441511352884 1.0047932009115474 0.9780380715693513 -0.0003034249102454867
4.731597863623842 -0.02030344335555201 0.9785262393596497 0.00045658980301617404 0.9780288200770277 1.004792673226334 0.9780227324878384 0.0005035068718112212
4.731597863623842 -0.019617908449909738 0.9775909025761695 0.0004565900265327679 0.9780138619667406 1.0047921813456033 0.9780077725723965 -0.00041686999622692067
4.731597863623842 -0.01893237307860618 0.9778498131273843 0.00045659045298033563 0.9779996268486325 1.0047912428871248 0.9779935214561224 -0.00014370832873811246
4.731597863623842 -0.01824683817296391 0.9782557960661329 0.00045659085743075367 0.9779861067525841 1.0047903528381201 0.9779799923571768 0.0002758037089560794
4.731597863623842 -0.01756130280166035 0.9780520087890742 0.0004565911103704037 0.9779729468202928 1.0047897962102874 0.9779668330158602 8.517577321398573e-05
4.731597863623842 -0.01687576743035679 0.977521162971948 0.0004565912743725216 0.9779606570565291 1.0047894353018252 0.9779545331171532 -0.0004333701452051697
4.731597863623842 -0.01619023252471452 0.9779229766495038 0.00045659143823578664 0.9779489508395831 1.0047890746991863 0.9779428339645525 -1.9857315048721347e-05
4.731597863623842 -0.01550469761907225 0.9780231511795003 0.0004565917179455447 0.9779376797592535 1.0047884591617204 0.9779315412917585 9.1609887741817e-05
4.731597863623842 -0.014819162247768691 0.9778983978868546 0.0004565922244200614 0.9779270855076025 1.0047873446010207 0.9779209270581416 -2.2529171286977956e-05
4.731597863623842 -0.014133626876465133 0.977601400530491 0.000456592582279255 0.9779170720003134 1.0047865570884704 0.9779108887341059 -0.0003094882036148716
4.731597863623842 -0.013448091970822862 0.977980100293147 0.00045659284657853505 0.9779072525197867 1.0047859754666477 0.9779010598095772 7.904048356977e-05
4.731597863623842 -0.01276255706518059 0.9794068275892209 0.00045659291483438963 0.977897923286965 1.0047858252616768 0.9778917167280168 0.0015151108612041497
4.731597863623842 -0.012077021693877033 0.9773619932362959 0.00045659301957578927 0.9778891096362173 1.0047855947660953 0.9778828807460106 -0.0005208875097146848
4.731597863623842 -0.011391486322573474 0.9783415210835876 0.0004565932438860848 0.9778810133527177 1.0047851011456643 0.977874779306506 0.000466741777081614
4.731597863623842 -0.010705951416931203 0.9770568052638714 0.0004565936302659463 0.9778734608921041 1.004784250873776 0.9778672290878535 -0.0008104238239821093
4.731597863623842 -0.010020416045627645 0.9770023723101225 0.0004565939330071566 0.9778662738090567 1.004783584659054 0.977860042072706 -0.0008576697625835017
4.731597863623842 -0.009334881139985374 0.9776474028794572 0.0004565942640813589 0.977859545418501 1.004782856095535 0.9778533130008796 -0.00020591012142245901
4.731597863623842 -0.008649345768681815 0.9789560690561664 0.0004565944577632102 0.9778532156447719 1.0047824298787897 0.9778469724526035 0.0011090966035628425
4.731597863623842 -0.007963810397378257 0.9775745947459449 0.0004565948570196486 0.9778477128405388 1.0047815512752571 0.9778414508174119 -0.0002668560714670365
4.731597863623842 -0.007278275491735986 0.9780952125720571 0.00045659519291268714 0.977842800078464 1.004780812110383 0.9778365185588662 0.0002586940131908966
4.731597863623842 -0.006592740586093715 0.9776332188180674 0.0004565956060610947 0.9778383197182658 1.0047799029391449 0.9778320259773668 -0.00019880715929943005
4.731597863623842 -0.005907205214790157 0.9773849286289221 0.0004565957261675304 0.9778338054053609 1.004779638634146 0.9778274910370449 -0.000442562408122793
4.731597863623842 -0.005221669843486598 0.9778348956613333 0.0004565960781341982 0.9778299698300756 1.0047788641006838 0.9778236380222942 1.1257639039086165e-05
4.731597863623842 -0.004536134937844327 0.9769412820819084 0.0004565963513719213 0.9778264646860778 1.0047782628179793 0.9778201182824969 -0.0008788362005884842
4.731597863623842 -0.003850600032202056 0.9778942082877925 0.00045659659324073304 0.9778234139057095 1.004777730565816 0.9778170455833569 7.716270443558493e-05
4.731597863623842 -0.003165064660898498 0.9771211128160213 0.0004565968356653441 0.9778207107292349 1.0047771970911366 0.9778143365579945 -0.0006932237419732257
4.731597863623842 -0.0024795292895949395 0.9782067146196103 0.0004565971357777668 0.9778185189865581 1.0047765366706143 0.9778121401478902 0.0003945744717200883
4.731597863623842 -0.001793993918291381 0.9781830094170221 0.0004565974607218745 0.9778167803513199 1.0047758216070337 0.9778103746208694 0.00037263479615268214
4.731597863623842 -0.00110845901264911 0.9782291397474306 0.00045659760684580483 0.9778151598129183 1.004775500050832 0.9778087350245157 0.00042040472291493547
4.731597863623842 -0.000422924107006839 0.9772486040048307 0.0004565978377232138 0.977814147569872 1.004774991988934 0.9778077072802045 -0.0005591032753737846
4.731597863623842 0.0002626112642967193 0.9786662590818738 0.0004565980354157306 0.9778134716550232 1.0047745569531223 0.9778070185649532 0.0008592405169205453
4.731597863623842 0.0009481466356002777 0.9788660401588667 0.0004565983376692073 0.9778132483221721 1.0047738918245441 0.9778067746938439 0.001059265465022774
4.731597863623842 0.0016336815412425487 0.9778756141895237 0.0004565986373104127 0.9778134588613726 1.0047732324453094 0.9778069619990828 6.865219044094317e-05
4.731597863623842 0.0023192164468848198 0.9780236691843922 0.00045659891358232644 0.977814122081151 1.0047726244924309 0.9778076025558958 0.0002160666284963808
4.731597863623842 0.003004751818188378 0.9779439427576345 0.00045659917379532196 0.9778151248774752 1.0047720518788357 0.9778085825323755 0.00013536022525906244
4.731597863623842 0.0036902871894919365 0.9778761608557175 0.0004565995179213716 0.9778167264460133 1.0047712946107628 0.9778101578613947 6.600299432280021e-05
4.731597863623842 0.0043758220951342075 0.9771560745442094 0.0004565997789148955 0.977818464803406 1.0047707202810916 0.9778118791026229 -0.0006558045584135197
4.731597863623842 0.0050613570007764785 0.9776456588886485 0.00045660011565979195 0.9778206391857748 1.0047699792575997 0.9778140279622528 -0.00016836907360429088
4.731597863623842 0.005746892372080037 0.9781373745715388 0.00045660041646722907 0.9778233265466195 1.0047693173171557 0.9778167063164382 0.00032066825510057573
4.731597863623842 0.006432427743383595 0.9778001270693248 0.00045660071549775716 0.9778263545578418 1.0047686592877454 0.9778197120563242 -1.9584986999388043e-05
4.731597863623842 0.007117963114687154 0.9778454881981393 0.0004566009615692671 0.9778298608615834 1.004768117797556 0.9778231987401869 2.22894579524624e-05
4.731597863623842 0.007803498020329425 0.9772760691926493 0.0004566012133480748 0.9778336741122987 1.0047675637488342 0.9778269961567074 -0.0005509269640581183
4.731597863623842 0.008489032925971696 0.9792900861899146 0.00045660154072243634 0.9778381783839588 1.0047668433501706 0.9778314832614061 0.0014586029285085234
4.731597863623842 0.009174568297275254 0.977240887267181 0.0004566017461715752 0.9778426588349953 1.0047663912527258 0.9778359458481268 -0.0005950585809458842
4.731597863623842 0.009860103668578812 0.9784222275887657 0.0004566018128665494 0.9778475658194846 1.0047662444883754 0.9778408314359489 0.0005813961528168266
4.731597863623842 0.010545638574221083 0.9779660539778041 0.00045660194913916424 0.9778530555534324 1.0047659446164108 0.977846288686615 0.00011976529118906676
4.731597863623842 0.011231173479863354 0.9773851217055299 0.0004566022394042586 0.9778593544854497 1.0047653058799866 0.9778525514306817 -0.00046742972515179115
4.731597863623842 0.011916708851166913 0.9775421390160756 0.00045660242114218625 0.9778660523309433 1.0047649059610286 0.9778592333658073 -0.0003170943497317058
4.731597863623842 0.012602244222470471 0.97765439183516 0.0004566027402841588 0.9778732052915727 1.004764203681726 0.9778663595681619 -0.00021196773300191651
4.731597863623842 0.013287779128112742 0.9780978701572761 0.00045660299724252675 0.9778807615465545 1.004763638239599 0.9778738948400455 0.00022397531723061803
4.731597863623842 0.013973314033755013 0.9783844095612367 0.00045660324199917415 0.9778887865704826 1.0047630996481987 0.9778818976743151 0.0005025118869216305
4.731597863623842 0.014658849405058572 0.9776346952654829 0.0004566034579825254 0.9778976673394981 1.0047626243734329 0.9778907455826679 -0.00025605031718500815
4.731597863623842 0.01534438477636213 0.9780651591479401 0.0004566037788127993 0.9779069511495952 1.004761918382193 0.9779000119528888 0.00016514719505134057
4.731597863623842 0.01602992014766569 0.9778975796070799 0.00045660420877749973 0.9779167597391574 1.0047609722407669 0.9779097911700132 -1.2211562933295284e-05
4.731597863623842 0.01671545505330796 0.9779157035677234 0.00045660457090006344 0.97792674561205 1.0047601753879924 0.9779197643014503 -4.060733726940491e-06
4.731597863623842 0.01740098995895023 0.9781762707440673 0.00045660470854992635 0.9779373185360665 1.0047598724890126 0.9779303044964963 0.0002459662475710056
4.731597863623842 0.01808652533025379 0.9770252310519787 0.0004566048148403589 0.9779486329337314 1.0047596385966882 0.9779415915816398 -0.0009163605296611532
4.731597863623842 0.018772060701557347 0.9788420490968676 0.000456604906843295 0.9779602897921286 1.0047594361441183 0.9779532268877463 0.0008888222091212317
4.731597863623842 0.019457595607199618 0.9780098021472857 0.00045660514648535635 0.9779725832878023 1.0047589088118614 0.9779654997750947 4.430237219099631e-05
4.731597863623842 0.02014313051284189 0.9782339422452028 0.00045660536674313354 0.9779856810377369 1.0047584241352019 0.9779785744861302 0.0002553677590725334
4.731597863623842 0.020828665884145448 0.9777328498685153 0.0004566055696985991 0.9779992009307634 1.0047579775326474 0.9779920401454104 -0.0002591902768951382
4.731597863623842 0.021514201255449006 0.978083941499947 0.0004566061222253433 0.9780134552958447 1.0047567617021385 0.9780062721534569 7.766934649011681e-05
4.731597863623842 0.022199736161091277 0.978428621252522 0.000456606492261776 0.978028328848146 1.0047559474416885 0.9780211126526711 0.00040750859985083654
4.731597863623842 0.022885271066733548 0.978590367230222 0.00045660676708521357 0.9780436626242971 1.004755342697074 0.9780364229206787 0.0005539443095432528
4.731597863623842 0.023570806438037106 0.9777618528377465 0.00045660719179792 0.9780598108326477 1.0047544081249329 0.9780525454239555 -0.00029069258620895155
4.731597863623842 0.024256341809340665 0.978366264075495 0.00045660717076100824 0.9780764523167105 1.0047544544162115 0.97806915273736 0.00029711133813503654
4.731597863623842 0.024941877180644223 0.9774304401535311 0.00045660722144747195 0.978093466198238 1.004754342881729 0.9780861438706651 -0.0006557037171339708
4.731597863623842 0.025627412086286494 0.9781871270954612 0.00045660713102749803 0.9781114785752578 1.0047545418489707 0.9781041258438211 8.300125164006911e-05
4.731597863623842 0.026312946991928765 0.9789947175744357 0.00045660741844105783 0.9781303888382068 1.0047539094017788 0.978123013984921 0.0008717035895147163
4.731597863623842 0.026998482363232323 0.9789137541107744 0.0004566077173020725 0.9781503014635439 1.0047532517655597 0.9781429017476452 0.0007708523631292374
4.731597863623842 0.027684017734535882 0.97740641392699 0.00045660808042723334 0.9781712115389903 1.004752452718846 0.9781637970942846 -0.0007573831672945674
4.731597863623842 0.028369552640178153 0.9780073676798043 0.0004566086199876828 0.9781931525662608 1.004751265433584 0.9781857181860101 -0.00017835050620573778
4.731597863623842 0.029055087545820424 0.9785485931965743 0.0004566088210416036 0.9782155718390176 1.0047508230216724 0.9782081275975988 0.00034046559897549233
4.731597863623842 0.029740622917123982 0.9781561835334249 0.00045660904493188993 0.978239053435152 1.0047503303596195 0.9782316238908852 -7.54403574603213e-05
4.731597863623842 0.03042615828842754 0.9783361700910777 0.0004566088965290429 0.9782631260235882 1.0047506569143816 0.9782556528503381 8.051724073954158e-05
4.731597863623842 0.03111169319406981 0.9792732132809122 0.000456609165058746 0.9782887011571009 1.0047500660252444 0.9782812100567706 0.0009920032241416132
